,dim,marg_lik,mean_log_pred,num_inducing,rep,time
89,4.0,-4152.80267778553,-0.47960246555098424,625.0,3.0,611.557665348053
90,4.0,-3056.3482430417826,-0.4562643857176727,2401.0,3.0,8061.2108817100525
91,4.0,-45274.01804588154,-1.3195233244109086,1.0,4.0,1.5430786609649658
92,4.0,-13237.547616516928,-0.7548990802884484,81.0,4.0,17.551051139831543
93,4.0,-4019.0741352852565,-0.44975043319931046,625.0,4.0,424.4409954547882
94,4.0,-2928.0940234180052,-0.4246210096766535,2401.0,4.0,7600.75018954277
95,5.0,-48881.4648945142,-1.4322359533725422,1.0,0.0,1.9656682014465332
96,5.0,-14389.993957827428,-0.8280655287706531,243.0,0.0,217.58950352668762
97,5.0,-4423.784598588827,-0.6211453858065754,3125.0,0.0,10472.918756961823
98,5.0,-47565.908999476655,-1.4058523292903522,1.0,1.0,1.9222493171691895
99,5.0,-14455.164914420482,-0.8335132954377025,243.0,1.0,114.27524971961975
100,5.0,-4428.6047193931845,-0.6440430470150739,3125.0,1.0,11038.628067731857
101,5.0,-46354.04143039225,-1.4433159748246105,1.0,2.0,2.0514867305755615
102,5.0,-14409.95534965987,-0.8583463749430197,243.0,2.0,184.38041734695435
103,5.0,-4417.565607655641,-0.6701100529809039,3125.0,2.0,5895.655576705933
104,5.0,-46433.94260468268,-1.3616226124553577,1.0,3.0,1.9636237621307373
105,5.0,-14513.126613107717,-0.8525104937031515,243.0,3.0,114.50407266616821
106,5.0,-4447.609584726506,-0.6453407231144713,3125.0,3.0,10136.89726805687
107,5.0,-48781.64377085757,-1.4298549675570549,1.0,4.0,2.013080358505249
108,5.0,-14519.252072317839,-0.826917706887218,243.0,4.0,198.1145989894867
109,5.0,-4434.383032680784,-0.5844601901125818,3125.0,4.0,8805.651471614838
