dim,rep,num_inducing,marg_lik,mean_log_pred,time,a
1,1,21,-4989.68657265135,-0.3300030663681912,0.2642018795013428,-1.2
1,1,21,-4397.893280629964,-0.31987410381785114,0.27225351333618164,-1.0
1,1,21,-3973.3302838934105,-0.3161003778050857,0.2664952278137207,-0.8
1,1,21,-3702.2453972872827,-0.31455796997506746,0.27779650688171387,-0.6
1,1,21,-3571.725370632652,-0.3159101373005741,0.2656385898590088,-0.4
1,1,21,-4536.774392604355,-0.3140155169698962,0.25385522842407227,-0.2
1,1,21,-11559.510997558107,-0.44527234705422813,0.2650611400604248,0.0
1,2,5,-31912.510516485276,-0.8006668035908544,0.26593542098999023,-1.6
1,2,5,-29587.133511154305,-0.7735624678370455,0.2627425193786621,-1.4
1,2,5,-27028.698499347734,-0.7392678435027799,0.25570225715637207,-1.2
1,2,5,-24116.687805765436,-0.6959163169501991,0.26206517219543457,-1.0
1,2,5,-20830.813464368388,-0.6440995897461322,0.25096774101257324,-0.8
1,2,5,-17239.06275831956,-0.582638605055185,0.2756035327911377,-0.6
1,2,5,-13668.98624712885,-0.5152095433275921,0.2640562057495117,-0.4
1,2,5,-12123.436415732023,-0.488931144856921,0.2618231773376465,-0.2
1,2,5,-16758.302761879248,-0.5782003630562025,0.2607276439666748,0.0
1,2,9,-18127.6791607087,-0.5928856644242536,0.27840566635131836,-1.6
1,2,9,-16102.605217765122,-0.5559751308176212,0.25802111625671387,-1.4
1,2,9,-14095.635733476236,-0.5176335672133415,0.2626197338104248,-1.2
1,2,9,-12080.65272743733,-0.4754993767642252,0.25989770889282227,-1.0
1,2,9,-10069.122292798624,-0.4333737473091224,0.2626516819000244,-0.8
1,2,9,-8204.268193462252,-0.3957354083156551,0.24957275390625,-0.6
1,2,9,-6664.638733462176,-0.37008284478832454,0.2651102542877197,-0.4
1,2,9,-6744.419820635318,-0.38438862722506684,0.27068519592285156,-0.2
1,2,9,-13079.774772191122,-0.4865189255219144,0.25398707389831543,0.0
1,2,15,-9655.357564651269,-0.4245071664647311,0.2701716423034668,-1.6
1,2,15,-8521.35181824286,-0.40134839251016047,0.25339722633361816,-1.4
1,2,15,-7466.318688678359,-0.3818223262440223,0.24873924255371094,-1.2
1,2,15,-6521.007373290471,-0.3659204270765449,0.26820850372314453,-1.0
1,2,15,-5640.7460915929405,-0.34957412490670003,0.26103949546813965,-0.8
1,2,15,-4805.683992705941,-0.3333646102401335,0.2602243423461914,-0.6
1,2,15,-3919.1214164566336,-0.29741393332013477,0.2624092102050781,-0.4
1,2,15,-4749.600884413958,-0.3206741681771129,0.27021169662475586,-0.2
1,2,15,-11722.7663022286,-0.4575897105110895,0.26360511779785156,0.0
1,2,21,-6516.886888124551,-0.36545040096989556,0.2518584728240967,-1.6
1,2,21,-5877.523642590888,-0.35337837202959665,0.25797581672668457,-1.4
1,2,21,-5251.8778058691605,-0.34146625111309525,0.2632322311401367,-1.2
1,2,21,-4640.372788978901,-0.3266744690025887,0.2537972927093506,-1.0
1,2,21,-3900.8484425754577,-0.29726861170344704,0.25046277046203613,-0.8
1,2,21,-3373.967472728764,-0.28452889619747485,0.2720165252685547,-0.6
1,2,21,-3239.910286996128,-0.2809689183999494,0.25831127166748047,-0.4
1,2,21,-4431.5488991341845,-0.30961309766893363,0.2727494239807129,-0.2
1,2,21,-11475.719622939214,-0.4516195573966686,0.26105594635009766,0.0
1,3,5,-29192.991626447274,-0.7712554028196216,0.2671389579772949,-1.6
1,3,5,-27081.78766842499,-0.7440636021162835,0.257784366607666,-1.4
1,3,5,-24731.23060323635,-0.7114529471156273,0.26350831985473633,-1.2
1,3,5,-22086.79906544887,-0.6718732090844907,0.25931525230407715,-1.0
1,3,5,-19102.988490566233,-0.6231101279703164,0.26513218879699707,-0.8
1,3,5,-15774.170230872514,-0.5630546378191446,0.26404571533203125,-0.6
1,3,5,-12442.06071472435,-0.49709352281266805,0.26166558265686035,-0.4
1,3,5,-11048.44082158326,-0.46526782943489675,0.2601799964904785,-0.2
1,3,5,-17578.82339047949,-0.5683148584865616,0.25696396827697754,0.0
1,3,9,-16892.22524467347,-0.5829254923062481,0.258098840713501,-1.6
1,3,9,-14994.415942710373,-0.5470302916374428,0.25724220275878906,-1.4
1,3,9,-13047.955427977606,-0.5082066538483386,0.2792203426361084,-1.2
1,3,9,-11091.473266673253,-0.46713267135778347,0.2655904293060303,-1.0
1,3,9,-9187.032323748244,-0.42629352117053576,0.26663970947265625,-0.8
1,3,9,-7422.9881251243205,-0.38969506311902796,0.25373172760009766,-0.6
1,3,9,-5976.834345137031,-0.36341518203791257,0.2606942653656006,-0.4
1,3,9,-6166.475665917766,-0.36605351306376777,0.26369476318359375,-0.2
1,3,9,-14049.851615939922,-0.5032714266577182,0.2511932849884033,0.0
1,3,15,-8826.51559586414,-0.41854433190437296,0.26929616928100586,-1.6
1,3,15,-7755.432842499482,-0.3963107234851911,0.2686498165130615,-1.4
1,3,15,-6757.3123989811065,-0.3769898170629561,0.2612433433532715,-1.2
1,3,15,-5853.643900437986,-0.3611582989835761,0.2626476287841797,-1.0
1,3,15,-5045.6427225006555,-0.3475056569447021,0.26669883728027344,-0.8
1,3,15,-4288.379680231468,-0.3280453053590326,0.2532038688659668,-0.6
1,3,15,-3833.9523641244596,-0.32499502613670844,0.254335880279541,-0.4
1,3,15,-4738.41665442074,-0.323774835524055,0.2580695152282715,-0.2
1,3,15,-12799.28556583909,-0.46982820057907065,0.25481534004211426,0.0
1,3,21,-5854.969599925898,-0.36095255562706163,0.2681124210357666,-1.6
1,3,21,-5264.778302007908,-0.3507986387904381,0.2559692859649658,-1.4
1,3,21,-4706.9518294120935,-0.3389857782136521,0.2681293487548828,-1.2
1,3,21,-4161.329481842644,-0.3244408313057344,0.25759291648864746,-1.0
1,3,21,-3770.7551370509536,-0.32355925015626064,0.2638552188873291,-0.8
1,3,21,-3403.63554255262,-0.3042516422630516,0.27416157722473145,-0.6
1,3,21,-3236.326888387419,-0.29681446345163043,0.25167346000671387,-0.4
1,3,21,-4442.726463936182,-0.31335260611515175,0.27274250984191895,-0.2
1,3,21,-12224.307393414223,-0.4509958091354795,0.26500606536865234,0.0
1,4,5,-54082.64981846057,-1.1406218866690725,0.26744747161865234,-1.6
1,4,5,-50245.26750993231,-1.0874606145010253,0.2611074447631836,-1.4
1,4,5,-44340.53102601897,-0.9823751169792997,0.2592504024505615,-1.2
1,4,5,-35936.712100750534,-0.8382919577642545,0.2538158893585205,-1.0
1,4,5,-27298.280958133815,-0.7301592359989098,0.2580704689025879,-0.8
1,4,5,-20844.881778010815,-0.6633437707885935,0.26113057136535645,-0.6
1,4,5,-16137.634817738173,-0.6000015932732995,0.25277137756347656,-0.4
1,4,5,-13906.8789588254,-0.5657570259163711,0.266986608505249,-0.2
1,4,5,-20280.57287102542,-0.6639249511942812,0.268021821975708,0.0
1,4,9,-21230.8213439365,-0.6695784863409052,0.2542576789855957,-1.6
1,4,9,-18721.829358942116,-0.632542905727908,0.26006174087524414,-1.4
1,4,9,-16147.401907265164,-0.5859410339227928,0.2585752010345459,-1.2
1,4,9,-13467.068944443054,-0.5301167130027903,0.2522280216217041,-1.0
1,4,9,-11060.48194581864,-0.48607117562403757,0.2617974281311035,-0.8
1,4,9,-9130.541297034135,-0.4558763496456936,0.2585728168487549,-0.6
1,4,9,-7523.593300363202,-0.4300398587107854,0.2693753242492676,-0.4
1,4,9,-7233.855010139101,-0.42257905526533024,0.2658076286315918,-0.2
1,4,9,-14759.399116251589,-0.4969814503149032,0.2585923671722412,0.0
1,4,15,-10608.886122596778,-0.4777390943812361,0.2739887237548828,-1.6
1,4,15,-9453.422364508748,-0.4585830066680476,0.2491908073425293,-1.4
1,4,15,-8344.076924551344,-0.4381063014068869,0.2509305477142334,-1.2
1,4,15,-7197.676468807622,-0.4137540258755616,0.2695925235748291,-1.0
1,4,15,-6124.67302376475,-0.3958458836996552,0.2612159252166748,-0.8
1,4,15,-5071.7713191204675,-0.3568911406595577,0.2656872272491455,-0.6
1,4,15,-4232.611781717664,-0.31043185647597504,0.27199816703796387,-0.4
1,4,15,-4851.759992168343,-0.2879155665653001,0.26182126998901367,-0.2
1,4,15,-12785.02274814251,-0.4556939290432281,0.2688159942626953,0.0
1,4,21,-7168.302117557068,-0.4120939850334909,0.2535827159881592,-1.6
1,4,21,-6388.830645635135,-0.3992160138567045,0.2591361999511719,-1.4
1,4,21,-5653.981379343939,-0.3802912533979503,0.2626526355743408,-1.2
1,4,21,-4849.884738823093,-0.3434328281606208,0.25712060928344727,-1.0
1,4,21,-4192.847703343679,-0.31219305000370057,0.27155470848083496,-0.8
1,4,21,-3591.450974542393,-0.26774699865106605,0.2596774101257324,-0.6
1,4,21,-3307.5688441970924,-0.2601925082226014,0.2555572986602783,-0.4
1,4,21,-4518.693145219826,-0.28303902325967917,0.28214335441589355,-0.2
1,4,21,-12318.19697174208,-0.44125022355629906,0.2541801929473877,0.0
2,0,9,-73861.95532350065,-1.2129744418027362,0.4863708019256592,-1.6
2,0,9,-71172.32052987625,-1.1961044092393172,0.483489990234375,-1.4
2,0,9,-67932.54665226751,-1.170808314206692,0.48868727684020996,-1.2
2,0,9,-63439.27598322602,-1.1276949158462526,0.47058916091918945,-1.0
2,0,9,-57352.89066047442,-1.0744585553117532,0.48166966438293457,-0.8
2,0,9,-51239.442889478916,-1.0359756419488098,0.4843564033508301,-0.6
2,0,9,-45826.22089641148,-0.999840372684083,0.4847121238708496,-0.4
2,0,9,-41212.18796971762,-0.9610663242226931,0.490828275680542,-0.2
2,0,9,-41321.12693969502,-0.9538734404972532,0.47919440269470215,0.0
2,0,49,-41240.99969930928,-0.9372519758318786,0.48233819007873535,-1.6
2,0,49,-37910.03851285952,-0.903812060199577,0.4882488250732422,-1.4
2,0,49,-34295.6383020582,-0.8638969548399061,0.49919843673706055,-1.2
2,0,49,-30203.255332790795,-0.8095694258541568,0.4878251552581787,-1.0
2,0,49,-25486.700327432292,-0.7422276533168354,0.4941248893737793,-0.8
2,0,49,-20453.703087283866,-0.6743263780399357,0.4795656204223633,-0.6
2,0,49,-15586.271595380531,-0.603133723918412,0.4888174533843994,-0.4
2,0,49,-14243.533582446697,-0.5877941789473252,0.4794914722442627,-0.2
2,0,49,-25738.938834399865,-0.7329656082642239,0.49515247344970703,0.0
2,0,225,-17098.945845595765,-0.6199694155854018,0.4975547790527344,-1.6
2,0,225,-14817.360030314114,-0.5838927231447248,0.508873701095581,-1.4
2,0,225,-12666.645857542026,-0.5487885105820144,0.4972243309020996,-1.2
2,0,225,-10595.43977158724,-0.5082024482517635,0.5049996376037598,-1.0
2,0,225,-8519.27022942916,-0.4648380448032876,0.4997444152832031,-0.8
2,0,225,-6775.516601426323,-0.4286656940860324,0.5080645084381104,-0.6
2,0,225,-5610.060713693529,-0.3919496227777155,0.5068352222442627,-0.4
2,0,225,-7189.927923370815,-0.38938171205913513,0.49684739112854004,-0.2
2,0,225,-20520.76063838265,-0.6067867624793096,0.4940674304962158,0.0
2,0,441,-10553.483008934614,-0.50531887615218,0.5437686443328857,-1.6
2,0,441,-9047.063691803793,-0.47342318061767547,0.5437541007995605,-1.4
2,0,441,-7690.864961156927,-0.4471695673298144,0.5482802391052246,-1.2
2,0,441,-6516.6423026395205,-0.42100315972881025,0.533301830291748,-1.0
2,0,441,-5528.165588339449,-0.39370336721044674,0.5386507511138916,-0.8
2,0,441,-4621.49189702679,-0.36154794191171313,0.5540177822113037,-0.6
2,0,441,-4191.35480532793,-0.33470095420662405,0.5474493503570557,-0.4
2,0,441,-6505.733862861598,-0.3596880361643084,0.5399689674377441,-0.2
2,0,441,-20029.895526848857,-0.593705302585109,0.554675817489624,0.0
2,0,729,-7267.940669755873,-0.4374504645370399,0.6546792984008789,-1.6
2,0,729,-6391.151694531785,-0.41726090542516237,0.6658737659454346,-1.4
2,0,729,-5622.186492925917,-0.39581976932001567,0.6470024585723877,-1.2
2,0,729,-4880.6687111700885,-0.3706759711576213,0.6395587921142578,-1.0
2,0,729,-4274.715633754378,-0.34848105399677387,0.6402688026428223,-0.8
2,0,729,-3859.0348654941117,-0.3306035931378731,0.6302080154418945,-0.6
2,0,729,-3808.6556874209637,-0.3160526892763703,0.6339917182922363,-0.4
2,0,729,-6260.711226162646,-0.34559452993578565,0.6400201320648193,-0.2
2,0,729,-19856.179030193118,-0.589919073000827,0.6356663703918457,0.0
2,0,1225,-5312.195919986771,-0.38484796790950965,0.9181430339813232,-1.6
2,0,1225,-4757.919916327664,-0.3658260974371705,0.9397342205047607,-1.4
2,0,1225,-4299.852592506875,-0.34909951170470127,0.9476277828216553,-1.2
2,0,1225,-3940.345563796516,-0.3340493852280977,0.9307801723480225,-1.0
2,0,1225,-3712.320821992471,-0.3251694170093913,0.9316518306732178,-0.8
2,0,1225,-3525.7340787564317,-0.31341683278022797,0.9807815551757812,-0.6
2,0,1225,-3585.1371587839167,-0.3009473478860287,0.9542031288146973,-0.4
2,0,1225,-6125.428926026849,-0.34009590004517376,0.922823429107666,-0.2
2,0,1225,-19760.58117534384,-0.5889111216996751,0.9187498092651367,0.0
2,0,2025,-4166.252111411406,-0.3435965994934544,1.726820468902588,-1.6
2,0,2025,-3908.4416306630665,-0.33266683544797626,1.7481889724731445,-1.4
2,0,2025,-3734.2590106682183,-0.32627755755897225,1.7533183097839355,-1.2
2,0,2025,-3566.464593905912,-0.315737189044585,1.7231931686401367,-1.0
2,0,2025,-3444.6117272385964,-0.31030965009381595,1.7262675762176514,-0.8
2,0,2025,-3330.3710836229875,-0.29875532630747725,1.7657506465911865,-0.6
2,0,2025,-3472.5871785145064,-0.2953557248289528,1.769465684890747,-0.4
2,0,2025,-6073.57595448607,-0.34046493936567324,1.7457585334777832,-0.2
2,0,2025,-19714.312065152255,-0.5881803389893187,1.7422609329223633,0.0
2,1,9,-83153.80998970591,-1.2940644660026583,0.47028422355651855,-1.6
2,1,9,-80035.54504392594,-1.275876850931732,0.47452330589294434,-1.4
2,1,9,-76940.1213733786,-1.26088765480216,0.5021483898162842,-1.2
2,1,9,-73692.93353834716,-1.2445371687796323,0.4854278564453125,-1.0
2,1,9,-69953.00514677507,-1.2252640562667412,0.47321391105651855,-0.8
2,1,9,-65467.66976643571,-1.20430327230383,0.4888324737548828,-0.6
2,1,9,-59864.20547853078,-1.1758301278961611,0.47304797172546387,-0.4
2,1,9,-53438.83652232779,-1.1269201515939653,0.48151111602783203,-0.2
2,1,9,-49404.41262474482,-1.0684797254061997,0.4859943389892578,0.0
2,1,49,-47325.93562216015,-0.9833302480698917,0.48124098777770996,-1.6
2,1,49,-42600.931620257164,-0.9400042949505281,0.49659037590026855,-1.4
2,1,49,-37786.39155486366,-0.895441148904173,0.5090229511260986,-1.2
2,1,49,-32613.764165311237,-0.8359210917800289,0.48523545265197754,-1.0
2,1,49,-26910.91701000164,-0.7639829876847247,0.48395442962646484,-0.8
2,1,49,-21280.57559360477,-0.6911608231272867,0.48673462867736816,-0.6
2,1,49,-15812.41636515846,-0.6032656372507068,0.4837009906768799,-0.4
2,1,49,-14289.658612062885,-0.5848979669797603,0.4775261878967285,-0.2
2,1,49,-25350.040081585354,-0.7307708886906727,0.4812920093536377,0.0
2,1,225,-17220.986865090308,-0.6128553659234075,0.5074975490570068,-1.6
2,1,225,-14659.28827439226,-0.5657596419446522,0.493847131729126,-1.4
2,1,225,-12188.420276758334,-0.5166560275653975,0.48462390899658203,-1.2
2,1,225,-10010.453667784932,-0.4733316337712341,0.5010459423065186,-1.0
2,1,225,-8099.739240684896,-0.43317452897377334,0.5060579776763916,-0.8
2,1,225,-6479.5917617746745,-0.3969693164147431,0.5005693435668945,-0.6
2,1,225,-5283.000682500759,-0.34201880113898586,0.4946160316467285,-0.4
2,1,225,-7044.06230699415,-0.3609955959621367,0.4963951110839844,-0.2
2,1,225,-20775.233968313587,-0.6250232653983305,0.4994204044342041,0.0
2,1,441,-9983.47217390353,-0.4715200345506047,0.5416598320007324,-1.6
2,1,441,-8593.589307066162,-0.4419819666640392,0.5471630096435547,-1.4
2,1,441,-7347.179947643926,-0.4169492004965869,0.5461111068725586,-1.2
2,1,441,-6218.683361588526,-0.3864742665905211,0.5412724018096924,-1.0
2,1,441,-5203.7521584536735,-0.34501950659569525,0.541313886642456,-0.8
2,1,441,-4424.749604514756,-0.3132342274186161,0.5360729694366455,-0.6
2,1,441,-4137.149986985314,-0.3021148318591537,0.5436105728149414,-0.4
2,1,441,-6434.144289449301,-0.34217330242462923,0.5436103343963623,-0.2
2,1,441,-20214.841783108568,-0.6110563576669725,0.5486648082733154,0.0
2,1,729,-6953.876868123851,-0.40720244178219345,0.6403992176055908,-1.6
2,1,729,-6088.378872233763,-0.38093590657428594,0.6407172679901123,-1.4
2,1,729,-5297.780062794547,-0.34850938921598795,0.6410512924194336,-1.2
2,1,729,-4635.267519954243,-0.31917179488794484,0.6431174278259277,-1.0
2,1,729,-4155.346331283879,-0.30710281085180985,0.6351346969604492,-0.8
2,1,729,-3813.5060760020424,-0.2986464434162577,0.642549991607666,-0.6
2,1,729,-3757.9888590080154,-0.29197056742058874,0.637606143951416,-0.4
2,1,729,-6175.954639471682,-0.3372754050376188,0.6418697834014893,-0.2
2,1,729,-20012.570222800496,-0.6089448919777799,0.6458330154418945,0.0
2,1,1225,-5010.574419195182,-0.3344535658936527,0.9097425937652588,-1.6
2,1,1225,-4537.341221765579,-0.3159702343183662,0.899721622467041,-1.4
2,1,1225,-4176.626220029095,-0.30746610373780947,0.9090588092803955,-1.2
2,1,1225,-3889.063271496394,-0.30037389154760363,0.9143218994140625,-1.0
2,1,1225,-3653.321431936878,-0.29359039583960556,0.9127798080444336,-0.8
2,1,1225,-3465.358413800517,-0.2901642446587057,0.8964951038360596,-0.6
2,1,1225,-3520.016856670278,-0.2898306371322504,0.9143514633178711,-0.4
2,1,1225,-6062.902088403374,-0.33665355983786927,0.8986904621124268,-0.2
2,1,1225,-19910.963877897768,-0.6054771893401908,0.906719446182251,0.0
2,1,2025,-4073.408095959574,-0.3047678001161231,1.728834867477417,-1.6
2,1,2025,-3860.3092144392795,-0.29972069067661933,1.751915693283081,-1.4
2,1,2025,-3677.2352605822307,-0.2943414304310077,1.7591822147369385,-1.2
2,1,2025,-3517.2722265766934,-0.2909650949839401,1.7581398487091064,-1.0
2,1,2025,-3356.4093910468073,-0.2878828409932189,1.7275571823120117,-0.8
2,1,2025,-3270.5118020997324,-0.2898582818149206,1.720815896987915,-0.6
2,1,2025,-3430.016029534563,-0.28969990681057606,1.7396211624145508,-0.4
2,1,2025,-6013.060537413185,-0.3348668272030754,1.7330577373504639,-0.2
2,1,2025,-19859.418710639387,-0.6052139488874674,1.7573328018188477,0.0
2,2,9,-72789.7244725247,-1.218230994694581,0.48450708389282227,-1.6
2,2,9,-71198.97183401181,-1.211464315845195,0.47585153579711914,-1.4
2,2,9,-69394.86986433729,-1.2039216606792007,0.4722137451171875,-1.2
2,2,9,-67121.92987122598,-1.1926718521596644,0.5009205341339111,-1.0
2,2,9,-64009.393040069976,-1.177161568350595,0.48369503021240234,-0.8
2,2,9,-60037.675700618085,-1.1610179742412392,0.4845256805419922,-0.6
2,2,9,-55399.591414719966,-1.1432185667833454,0.47965502738952637,-0.4
2,2,9,-50973.94092894386,-1.1265011033629848,0.46721577644348145,-0.2
2,2,9,-49279.55982911193,-1.110822298759002,0.4896693229675293,0.0
2,2,49,-44083.734746085174,-0.9766487875712254,0.4820067882537842,-1.6
2,2,49,-40172.38446700138,-0.931415122939992,0.47733449935913086,-1.4
2,2,49,-35621.42148686539,-0.8780908838474777,0.5036165714263916,-1.2
2,2,49,-30618.04595009372,-0.8138526475890548,0.49007248878479004,-1.0
2,2,49,-25162.783330638573,-0.7397651553162773,0.47711706161499023,-0.8
2,2,49,-19802.486114727217,-0.6686369007357181,0.4958035945892334,-0.6
2,2,49,-14848.056791787021,-0.5923208080748681,0.4886019229888916,-0.4
2,2,49,-13627.712365679414,-0.5820810257136941,0.47565364837646484,-0.2
2,2,49,-25958.84336318764,-0.7486945959799061,0.46971750259399414,0.0
2,2,225,-16390.71901668924,-0.6119642704411771,0.49994444847106934,-1.6
2,2,225,-14115.51947505559,-0.5743573628175147,0.5068237781524658,-1.4
2,2,225,-11950.912710278768,-0.538383930007911,0.4971001148223877,-1.2
2,2,225,-9979.883906000206,-0.5051715419878104,0.507969856262207,-1.0
2,2,225,-8128.453808363018,-0.46370781346478834,0.5172028541564941,-0.8
2,2,225,-6350.9853316304,-0.4057717489690945,0.49787282943725586,-0.6
2,2,225,-5295.40417768035,-0.3648784764908972,0.49421215057373047,-0.4
2,2,225,-7124.438013147948,-0.3729342254372363,0.48702383041381836,-0.2
2,2,225,-20985.997358732835,-0.624471513129691,0.49454331398010254,0.0
2,2,441,-9959.352434281202,-0.5032557578911007,0.5471775531768799,-1.6
2,2,441,-8620.890761615592,-0.47409478732531163,0.5502834320068359,-1.4
2,2,441,-7291.333338195072,-0.43460660690477937,0.544121265411377,-1.2
2,2,441,-6083.351252823821,-0.3941479594346423,0.5338611602783203,-1.0
2,2,441,-5185.567080304754,-0.3655332845055184,0.543419599533081,-0.8
2,2,441,-4494.258330777389,-0.34067921970380255,0.5373892784118652,-0.6
2,2,441,-4104.205322073365,-0.31509679867503143,0.5527505874633789,-0.4
2,2,441,-6418.874349502294,-0.3517339373861957,0.5408425331115723,-0.2
2,2,441,-20276.73699502431,-0.6041285324379357,0.5455737113952637,0.0
2,2,729,-6849.671559151488,-0.41910827296903547,0.6455752849578857,-1.6
2,2,729,-5958.168047819694,-0.3889010796220911,0.6292552947998047,-1.4
2,2,729,-5265.02689361036,-0.36728671847426914,0.6342086791992188,-1.2
2,2,729,-4710.263271937765,-0.34965443313116484,0.6413757801055908,-1.0
2,2,729,-4167.225593044779,-0.32608518147580257,0.6448307037353516,-0.8
2,2,729,-3750.394081313585,-0.3104152689040977,0.6331675052642822,-0.6
2,2,729,-3671.874413794896,-0.3038704228176398,0.6382951736450195,-0.4
2,2,729,-6180.908607567209,-0.3465092618844751,0.6333215236663818,-0.2
2,2,729,-20101.1922164785,-0.5993561779142902,0.6418154239654541,0.0
2,2,1225,-5035.574547900353,-0.36025981329537093,0.9044547080993652,-1.6
2,2,1225,-4611.67026353439,-0.34517877519654633,0.9117045402526855,-1.4
2,2,1225,-4191.788124730076,-0.326831949650521,0.9199748039245605,-1.2
2,2,1225,-3844.500529685589,-0.31294760797832133,0.8931877613067627,-1.0
2,2,1225,-3587.3119522350826,-0.3096359863843621,0.9124596118927002,-0.8
