dim,rep,num_inducing,marg_lik,mean_log_pred,time,a
1,2,15,-3806.4783762349107,-0.29289173321406836,0.26807332038879395,-0.35
1,2,15,-3862.4170977759204,-0.2949045018863171,0.2700626850128174,-0.3
1,2,15,-4161.144078044912,-0.3054476363846127,0.2515106201171875,-0.25
1,2,15,-4749.600884413958,-0.3206741681771129,0.2626183032989502,-0.2
1,2,15,-5709.6342622460725,-0.34139808042457914,0.26097774505615234,-0.15
1,2,15,-7225.393516529533,-0.37328326508176907,0.2691035270690918,-0.1
1,2,21,-3373.967472728764,-0.28452889619747485,0.2678704261779785,-0.6
1,2,21,-3322.04936808841,-0.28481688276818934,0.2624943256378174,-0.55
1,2,21,-3280.79290798874,-0.28429558742644734,0.2635164260864258,-0.5
1,2,21,-3247.077303868493,-0.28268449876347995,0.2641475200653076,-0.45
1,2,21,-3239.910286996128,-0.2809689183999494,0.26341724395751953,-0.4
1,2,21,-3300.221485507129,-0.2819279284160672,0.2557249069213867,-0.35
1,2,21,-3472.46003331714,-0.2861236640688221,0.26044678688049316,-0.3
1,2,21,-3814.400333007019,-0.29444192375635136,0.26978278160095215,-0.25
1,2,21,-4431.5488991341845,-0.30961309766893363,0.25362110137939453,-0.2
1,2,21,-5437.1351669185315,-0.3327345344929507,0.26058173179626465,-0.15
1,2,21,-6950.548176755357,-0.3644005064101616,0.2563447952270508,-0.1
1,3,5,-15774.170230872514,-0.5630546378191446,0.2622854709625244,-0.6
1,3,5,-14908.539261864462,-0.5464584442680314,0.25464797019958496,-0.55
1,3,5,-14049.034473664273,-0.5295964446240078,0.2508420944213867,-0.5
1,3,5,-13216.436322980757,-0.5129126509113807,0.25029778480529785,-0.45
1,3,5,-12442.06071472435,-0.49709352281266805,0.2497861385345459,-0.4
1,3,5,-11770.781108202129,-0.48311291840505205,0.25936365127563477,-0.35
1,3,5,-11263.091671941627,-0.47222057451817,0.25241780281066895,-0.3
1,3,5,-10994.28400814379,-0.46582599688314474,0.24866318702697754,-0.25
1,3,5,-11048.44082158326,-0.46526782943489675,0.25771546363830566,-0.2
1,3,5,-11508.29643108946,-0.471602987154259,0.2606809139251709,-0.15
1,3,5,-12461.929663159484,-0.4859471500160642,0.26372694969177246,-0.1
1,3,9,-7422.9881251243205,-0.38969506311902796,0.26144957542419434,-0.6
1,3,9,-7018.365192690559,-0.38184477998675387,0.26277709007263184,-0.55
1,3,9,-6636.084085437411,-0.3747626471951542,0.26042628288269043,-0.5
1,3,9,-6284.148623631467,-0.36856993855837344,0.26734161376953125,-0.45
1,3,9,-5976.834345137031,-0.36341518203791257,0.26566147804260254,-0.4
1,3,9,-5741.4056058741335,-0.3595587817767643,0.26458048820495605,-0.35
1,3,9,-5629.166570853675,-0.3576205254019857,0.2694740295410156,-0.3
1,3,9,-5728.368274218548,-0.3590311403561766,0.26871466636657715,-0.25
1,3,9,-6166.475665917766,-0.36605351306376777,0.2704610824584961,-0.2
1,3,9,-7079.694307369347,-0.3807480748472089,0.2646911144256592,-0.15
1,3,9,-8537.887224334241,-0.4039499776463787,0.25948429107666016,-0.1
1,3,15,-4288.379680231468,-0.3280453053590326,0.26334452629089355,-0.6
1,3,15,-4112.235455180926,-0.3238358876298495,0.2517695426940918,-0.55
1,3,15,-3969.757264801374,-0.3226781687575528,0.26775050163269043,-0.5
1,3,15,-3874.9532617267396,-0.32373156202964654,0.2656848430633545,-0.45
1,3,15,-3833.9523641244596,-0.32499502613670844,0.24601197242736816,-0.4
1,3,15,-3849.9857886937316,-0.32270117243734364,0.24793720245361328,-0.35
1,3,15,-3935.4686798841212,-0.3156888752064221,0.2666900157928467,-0.3
1,3,15,-4183.072223952178,-0.31434413796964045,0.2706007957458496,-0.25
1,3,15,-4738.41665442074,-0.323774835524055,0.2673149108886719,-0.2
1,3,15,-5738.676491411534,-0.34324523154256115,0.25890564918518066,-0.15
1,3,15,-7286.000250250407,-0.36974961099722065,0.2669246196746826,-0.1
1,3,21,-3403.63554255262,-0.3042516422630516,0.2573204040527344,-0.6
1,3,21,-3315.7641249161097,-0.3001267950853684,0.25436973571777344,-0.55
1,3,21,-3255.1388686125865,-0.2983330166193281,0.2499384880065918,-0.5
1,3,21,-3228.159474363987,-0.2980660360823483,0.25571751594543457,-0.45
1,3,21,-3236.326888387419,-0.29681446345163043,0.26262927055358887,-0.4
1,3,21,-3292.436347404946,-0.2945089982095224,0.25002336502075195,-0.35
1,3,21,-3453.6967402326773,-0.2951188247207198,0.2539401054382324,-0.3
1,3,21,-3806.5711801154466,-0.3015615580639658,0.25476765632629395,-0.25
1,3,21,-4442.726463936182,-0.31335260611515175,0.26447176933288574,-0.2
1,3,21,-5490.57518313489,-0.33322940199990075,0.27422404289245605,-0.15
1,3,21,-7073.109983917777,-0.3639603523795115,0.2566537857055664,-0.1
1,4,5,-20844.881778010815,-0.6633437707885935,0.2636449337005615,-0.6
1,4,5,-19537.029757264012,-0.6476997482682292,0.26565027236938477,-0.55
1,4,5,-18316.439317971395,-0.6317981966909328,0.25175023078918457,-0.5
1,4,5,-17179.38913107416,-0.6157520767873796,0.26614809036254883,-0.45
1,4,5,-16137.634817738173,-0.6000015932732995,0.26196718215942383,-0.4
1,4,5,-15222.508537597882,-0.585419720516248,0.2728862762451172,-0.35
1,4,5,-14488.445371593247,-0.5734309942553228,0.265613317489624,-0.3
1,4,5,-14015.067767890367,-0.5660555435046156,0.2680847644805908,-0.25
1,4,5,-13906.8789588254,-0.5657570259163711,0.2614467144012451,-0.2
1,4,5,-14291.867445230084,-0.5749746864810161,0.2503230571746826,-0.15
1,4,5,-15327.731895027973,-0.5952711561936377,0.26237058639526367,-0.1
1,4,9,-9130.541297034135,-0.4558763496456936,0.2711951732635498,-0.6
1,4,9,-8699.802101380767,-0.4496545910750534,0.2559640407562256,-0.55
1,4,9,-8288.503559263067,-0.44374661916374736,0.2663154602050781,-0.5
1,4,9,-7896.77986681171,-0.43755809111568494,0.2780468463897705,-0.45
1,4,9,-7523.593300363202,-0.4300398587107854,0.2672278881072998,-0.4
1,4,9,-7178.2148366762485,-0.4214112834905726,0.2633669376373291,-0.35
1,4,9,-6923.187683385746,-0.41568777931078954,0.26853346824645996,-0.3
1,4,9,-6892.314225798422,-0.41607185896162335,0.264754056930542,-0.25
1,4,9,-7233.855010139101,-0.42257905526533024,0.25461816787719727,-0.2
1,4,9,-8076.846003849263,-0.43499721471270664,0.2521851062774658,-0.15
1,4,9,-9494.84059274949,-0.45144213696288626,0.27048802375793457,-0.1
1,4,15,-5071.7713191204675,-0.3568911406595577,0.2606632709503174,-0.6
1,4,15,-4793.3803564208865,-0.3430216023880313,0.2638218402862549,-0.55
1,4,15,-4551.480938799694,-0.3316859970676608,0.25286221504211426,-0.5
1,4,15,-4364.7811255424895,-0.32173636002764266,0.2606654167175293,-0.45
1,4,15,-4232.611781717664,-0.31043185647597504,0.2568485736846924,-0.4
1,4,15,-4155.950273428498,-0.29602480400668846,0.26178646087646484,-0.35
1,4,15,-4170.314400585514,-0.28281219569414384,0.25928401947021484,-0.3
1,4,15,-4366.394974523777,-0.2790548430250606,0.25687742233276367,-0.25
1,4,15,-4851.759992168343,-0.2879155665653001,0.26407623291015625,-0.2
1,4,15,-5832.812405695338,-0.3134184010011139,0.2646801471710205,-0.15
1,4,15,-7439.537162945708,-0.34747516934077455,0.2657003402709961,-0.1
1,4,21,-3591.450974542393,-0.26774699865106605,0.25542116165161133,-0.6
1,4,21,-3450.498194460328,-0.26065576820147107,0.24958133697509766,-0.55
1,4,21,-3340.282272780787,-0.25800177342408437,0.25419044494628906,-0.5
1,4,21,-3290.5247109572083,-0.25912381261966255,0.2527282238006592,-0.45
1,4,21,-3307.5688441970924,-0.2601925082226014,0.26746630668640137,-0.4
1,4,21,-3385.733695824434,-0.2598046673916903,0.2629382610321045,-0.35
1,4,21,-3546.392434314861,-0.2607907903037044,0.25490760803222656,-0.3
1,4,21,-3879.462877477512,-0.26788671944055836,0.25748348236083984,-0.25
1,4,21,-4518.693145219826,-0.28303902325967917,0.2628474235534668,-0.2
1,4,21,-5588.05865320583,-0.3069761789558462,0.25507497787475586,-0.15
1,4,21,-7193.9021825538875,-0.3413033004535924,0.2656879425048828,-0.1
2,0,9,-51239.442889478916,-1.0359756419488098,0.48541831970214844,-0.6
2,0,9,-49846.386908980225,-1.027481373749116,0.49818921089172363,-0.55
2,0,9,-48486.89082068012,-1.0187039412978474,0.48099303245544434,-0.5
2,0,9,-47147.95348564982,-1.0094939107437428,0.4822211265563965,-0.45
2,0,9,-45826.22089641148,-0.999840372684083,0.47405552864074707,-0.4
2,0,9,-44532.745224356375,-0.9898586048390231,0.4732224941253662,-0.35
2,0,9,-43296.40709587166,-0.979790117000108,0.46953868865966797,-0.3
2,0,9,-42166.216474709356,-0.9700142753487616,0.4842069149017334,-0.25
2,0,9,-41212.18796971762,-0.9610663242226931,0.4828050136566162,-0.2
2,0,9,-40524.41773864975,-0.9536650155435217,0.4805722236633301,-0.15
2,0,9,-40211.94566569811,-0.9487880531042182,0.48102712631225586,-0.1
2,0,49,-20453.703087283866,-0.6743263780399357,0.4917149543762207,-0.6
2,0,49,-19200.074312534,-0.6571201823894296,0.4691653251647949,-0.55
2,0,49,-17956.400237371134,-0.6391732055454391,0.4819908142089844,-0.5
2,0,49,-16736.747706225586,-0.6207247993352099,0.49937868118286133,-0.45
2,0,49,-15586.271595380531,-0.603133723918412,0.487196683883667,-0.4
2,0,49,-14599.290193380904,-0.5886680262057605,0.48522496223449707,-0.35
2,0,49,-13920.574211483647,-0.579656987135056,0.4927558898925781,-0.3
2,0,49,-13733.566742876035,-0.5784927097154371,0.47008824348449707,-0.25
2,0,49,-14243.533582446697,-0.5877941789473252,0.4790778160095215,-0.2
2,0,49,-15634.19059332733,-0.6090421823479478,0.49817419052124023,-0.15
2,0,49,-17996.269272894766,-0.6414495051104041,0.4877924919128418,-0.1
2,0,225,-6775.516601426323,-0.4286656940860324,0.4925248622894287,-0.6
2,0,225,-6410.680326630587,-0.42000086776186,0.4909648895263672,-0.55
2,0,225,-6089.127072758543,-0.41151748533535853,0.49861884117126465,-0.5
2,0,225,-5817.985064977111,-0.40245855831133337,0.5005068778991699,-0.45
2,0,225,-5610.060713693529,-0.3919496227777155,0.5108602046966553,-0.4
2,0,225,-5514.6876340023155,-0.3817744264541951,0.5007662773132324,-0.35
2,0,225,-5642.029734091506,-0.3753032988450301,0.5062282085418701,-0.3
2,0,225,-6136.804627947182,-0.3762861384059422,0.5079395771026611,-0.25
2,0,225,-7189.927923370815,-0.38938171205913513,0.5078136920928955,-0.2
2,0,225,-9024.327922594406,-0.41793226141145967,0.48654961585998535,-0.15
2,0,225,-11876.508392771655,-0.46737176713852563,0.5037646293640137,-0.1
2,0,441,-4621.49189702679,-0.36154794191171313,0.558070182800293,-0.6
2,0,441,-4445.381089779294,-0.35440821559839286,0.5805759429931641,-0.55
2,0,441,-4303.971110729923,-0.3477023200616135,0.539421558380127,-0.5
2,0,441,-4208.46513295357,-0.3408708947733246,0.545158863067627,-0.45
2,0,441,-4191.35480532793,-0.33470095420662405,0.5545837879180908,-0.4
2,0,441,-4310.5257405759985,-0.33170997611102393,0.5452091693878174,-0.35
2,0,441,-4643.568663729799,-0.3332123906612541,0.5462064743041992,-0.3
2,0,441,-5307.147702670845,-0.3402362746508113,0.5524404048919678,-0.25
2,0,441,-6505.733862861598,-0.3596880361643084,0.5504615306854248,-0.2
2,0,441,-8491.758683161454,-0.3976217962347631,0.551109790802002,-0.15
2,0,441,-11416.41099258983,-0.4521601432213874,0.5478193759918213,-0.1
2,0,729,-3859.0348654941117,-0.3306035931378731,0.6408050060272217,-0.6
2,0,729,-3805.5010359153093,-0.3282479516852188,0.6282727718353271,-0.55
2,0,729,-3770.462783281844,-0.32501383197868483,0.6456983089447021,-0.5
2,0,729,-3760.3857074255866,-0.32016967786174483,0.6724507808685303,-0.45
2,0,729,-3808.6556874209637,-0.3160526892763703,0.6363341808319092,-0.4
2,0,729,-3978.9935528962524,-0.31505453496198915,0.6414129734039307,-0.35
2,0,729,-4353.369030797425,-0.31763330040684096,0.635840892791748,-0.3
2,0,729,-5045.903800954671,-0.3266828306353666,0.6380472183227539,-0.25
2,0,729,-6260.711226162646,-0.34559452993578565,0.6323442459106445,-0.2
2,0,729,-8257.002721081371,-0.3847520846840205,0.6378066539764404,-0.15
2,0,729,-11201.428742180491,-0.443931323936347,0.64394211769104,-0.1
2,0,1225,-3525.7340787564317,-0.31341683278022797,0.9052467346191406,-0.6
2,0,1225,-3505.678747712147,-0.31175238801491456,0.9076471328735352,-0.55
2,0,1225,-3495.161339864877,-0.30972159381169156,0.9046399593353271,-0.5
2,0,1225,-3508.358664149069,-0.306236227192598,0.9026365280151367,-0.45
2,0,1225,-3585.1371587839167,-0.3009473478860287,0.9075002670288086,-0.4
2,0,1225,-3774.574900057618,-0.29995264177427466,0.9069395065307617,-0.35
2,0,1225,-4155.700587025385,-0.3048489783668799,0.9013960361480713,-0.3
2,0,1225,-4875.775859896436,-0.3162599321579788,0.9068787097930908,-0.25
2,0,1225,-6125.428926026849,-0.34009590004517376,0.911590576171875,-0.2
2,0,1225,-8143.523034666025,-0.38187705867816635,0.9103536605834961,-0.15
2,0,1225,-11111.083596731623,-0.44157260439510804,0.9128434658050537,-0.1
2,0,2025,-3330.3710836229875,-0.29875532630747725,1.7295775413513184,-0.6
2,0,2025,-3316.946260702207,-0.29863660765717703,1.7357468605041504,-0.55
2,0,2025,-3326.4680207214406,-0.2979515596661411,1.7524688243865967,-0.5
2,0,2025,-3370.0272783047985,-0.2962995790718035,1.739922046661377,-0.45
2,0,2025,-3472.5871785145064,-0.2953557248289528,1.7551209926605225,-0.4
2,0,2025,-3685.121457402827,-0.29647849745491495,1.7700526714324951,-0.35
2,0,2025,-4090.595659645718,-0.302291787683792,1.7368662357330322,-0.3
2,0,2025,-4820.748512642313,-0.3151209406555508,1.7306299209594727,-0.25
2,0,2025,-6073.57595448607,-0.34046493936567324,1.7611777782440186,-0.2
2,0,2025,-8091.443451025894,-0.3823640332845871,1.7597541809082031,-0.15
2,0,2025,-11057.568418928488,-0.44075296672519093,1.7446718215942383,-0.1
2,1,9,-65467.66976643571,-1.20430327230383,0.4808058738708496,-0.6
2,1,9,-64184.904583047355,-1.1982507982895072,0.4716496467590332,-0.55
2,1,9,-62823.62435077866,-1.1916014466339429,0.46908140182495117,-0.5
2,1,9,-61381.96025916525,-1.1841935123028797,0.4843003749847412,-0.45
2,1,9,-59864.20547853078,-1.1758301278961611,0.4893009662628174,-0.4
2,1,9,-58282.81879942327,-1.1662594882718453,0.49193716049194336,-0.35
2,1,9,-56660.264089053344,-1.1551615418939645,0.48439764976501465,-0.3
2,1,9,-55030.35166542701,-1.1421619665877834,0.49135780334472656,-0.25
2,1,9,-53438.83652232779,-1.1269201515939653,0.4750983715057373,-0.2
2,1,9,-51944.69850554592,-1.109391750196351,0.46685338020324707,-0.15
2,1,9,-50630.560158429005,-1.0904907427156036,0.48542070388793945,-0.1
2,1,49,-21280.57559360477,-0.6911608231272867,0.47191524505615234,-0.6
2,1,49,-19873.78285023106,-0.66928086217563,0.4680936336517334,-0.55
2,1,49,-18460.591415342053,-0.6458829157722982,0.49148106575012207,-0.5
2,1,49,-17081.085481863447,-0.6230046593366751,0.47969603538513184,-0.45
2,1,49,-15812.41636515846,-0.6032656372507068,0.4910726547241211,-0.4
2,1,49,-14757.789284291197,-0.588641627318252,0.48565173149108887,-0.35
2,1,49,-14042.973674697518,-0.5801021114404906,0.48909640312194824,-0.3
2,1,49,-13826.140402295765,-0.5783965235226792,0.4886472225189209,-0.25
2,1,49,-14289.658612062885,-0.5848979669797603,0.47025465965270996,-0.2
2,1,49,-15582.517263904461,-0.6014191451230658,0.47354745864868164,-0.15
2,1,49,-17747.396485482896,-0.6289097557471955,0.4858241081237793,-0.1
2,1,225,-6479.5917617746745,-0.3969693164147431,0.4937465190887451,-0.6
2,1,225,-6111.513863782224,-0.38452652551312244,0.4943687915802002,-0.55
2,1,225,-5769.901810312818,-0.37063868237368863,0.5065410137176514,-0.5
2,1,225,-5481.956229756637,-0.3562430565787115,0.4881610870361328,-0.45
2,1,225,-5283.000682500759,-0.34201880113898586,0.49600839614868164,-0.4
2,1,225,-5225.145393597544,-0.33080297970489503,0.49744272232055664,-0.35
2,1,225,-5403.390511991514,-0.3283138398626433,0.49687743186950684,-0.3
2,1,225,-5951.672508886913,-0.3379700387348338,0.4944322109222412,-0.25
2,1,225,-7044.06230699415,-0.3609955959621367,0.4884676933288574,-0.2
2,1,225,-8913.113016220821,-0.39995642844947166,0.4981532096862793,-0.15
2,1,225,-11770.21886373667,-0.4575535601575805,0.49005985260009766,-0.1
2,1,441,-4424.749604514756,-0.3132342274186161,0.5420682430267334,-0.6
2,1,441,-4290.882908864929,-0.31005964019941007,0.5412001609802246,-0.55
2,1,441,-4188.062902316822,-0.307008501306152,0.5499203205108643,-0.5
2,1,441,-4128.358290252974,-0.30406395117852114,0.5441818237304688,-0.45
2,1,441,-4137.149986985314,-0.3021148318591537,0.5448155403137207,-0.4
2,1,441,-4262.695864999565,-0.30232091660206034,0.5486578941345215,-0.35
2,1,441,-4583.708788691678,-0.30518657589592296,0.5478270053863525,-0.3
2,1,441,-5233.222292402963,-0.3157507529313666,0.5427236557006836,-0.25
2,1,441,-6434.144289449301,-0.34217330242462923,0.5443837642669678,-0.2
2,1,441,-8392.457298446046,-0.3861847180832955,0.5470137596130371,-0.15
2,1,441,-11262.751922326963,-0.4463033353037905,0.555534839630127,-0.1
2,1,729,-3813.5060760020424,-0.2986464434162577,0.6371819972991943,-0.6
2,1,729,-3754.512989404837,-0.2964449381877908,0.6386733055114746,-0.55
2,1,729,-3710.8825595681265,-0.2937448769762867,0.6411197185516357,-0.5
2,1,729,-3700.8591031003307,-0.2920067360415475,0.658052921295166,-0.45
2,1,729,-3757.9888590080154,-0.29197056742058874,0.6354336738586426,-0.4
2,1,729,-3918.320997080533,-0.29312125642132125,0.6319279670715332,-0.35
2,1,729,-4259.087708333318,-0.2970910685588026,0.6359255313873291,-0.3
2,1,729,-4954.160970198143,-0.3093320964167596,0.6385002136230469,-0.25
2,1,729,-6175.954639471682,-0.3372754050376188,0.6385343074798584,-0.2
2,1,729,-8161.570162295044,-0.3825211355071827,0.6391410827636719,-0.15
2,1,729,-11091.086104545204,-0.44523412138493984,0.6376011371612549,-0.1
2,1,1225,-3465.358413800517,-0.2901642446587057,0.9216835498809814,-0.6
2,1,1225,-3422.1014555853617,-0.28899067253027,0.9088959693908691,-0.55
2,1,1225,-3407.4651647183928,-0.2876216166602602,0.9146792888641357,-0.5
2,1,1225,-3437.5088000628093,-0.2875756175986072,0.9280118942260742,-0.45
