,dim,marg_lik,mean_log_pred,num_inducing,rep,time
29,2.0,-1007.4635752399536,-0.29594417280139296,500.0,0.0,88.43122053146362
30,2.0,-4854.91223123839,-0.588687896187417,10.0,1.0,0.9493176937103271
31,2.0,-1236.260346068606,-0.32255079299815964,50.0,1.0,1.5245399475097656
32,2.0,-1029.090588220959,-0.3084983166798247,100.0,1.0,4.64069938659668
33,2.0,-988.345862051523,-0.3088143681003405,200.0,1.0,17.086338758468628
34,2.0,-981.1956725575037,-0.3089160268271305,500.0,1.0,67.65209746360779
35,2.0,-5354.088475089393,-0.6081293661434202,10.0,2.0,0.8648829460144043
36,2.0,-1182.6482897950082,-0.3300127872538495,50.0,2.0,1.5835974216461182
37,2.0,-975.5951845433647,-0.3210247918228837,100.0,2.0,3.772250175476074
38,2.0,-933.7005600233078,-0.3175588056026312,200.0,2.0,12.407669305801392
39,2.0,-926.4997236809922,-0.31772928110948717,500.0,2.0,85.67253494262695
40,2.0,-4859.452960003233,-0.5569279565741173,10.0,3.0,0.8040528297424316
41,2.0,-1201.5534408458843,-0.29312836065212156,50.0,3.0,1.870159387588501
42,2.0,-1003.103347409191,-0.28326451231932903,100.0,3.0,5.974914073944092
43,2.0,-962.8849750136469,-0.2812899434652139,200.0,3.0,15.753313541412354
44,2.0,-955.8697847506191,-0.2808466530094293,500.0,3.0,83.12066984176636
45,2.0,-4913.53630705013,-0.6012538787875309,10.0,4.0,0.9679102897644043
46,2.0,-1240.298288548409,-0.2985738201920556,50.0,4.0,2.130640745162964
47,2.0,-1034.0128684840438,-0.28450557968844586,100.0,4.0,5.059087753295898
48,2.0,-989.8133316310104,-0.28479200903393437,200.0,4.0,18.806341409683228
49,2.0,-982.835994517618,-0.2843483792764841,500.0,4.0,61.63681221008301
50,3.0,-12840.070908734502,-0.9507580397885499,10.0,0.0,1.3799467086791992
51,3.0,-4336.938634100623,-0.5566492997546265,50.0,0.0,2.430802822113037
52,3.0,-2542.7768803646104,-0.41099680979109443,100.0,0.0,10.247560501098633
53,3.0,-1733.4634663323195,-0.34366811537852676,200.0,0.0,47.597936153411865
54,3.0,-1390.4312457159722,-0.3185851220319173,500.0,0.0,180.20286750793457
55,3.0,-12395.849319703337,-0.9315023864942273,10.0,1.0,1.2741813659667969
56,3.0,-4261.03338355364,-0.5362969102204258,50.0,1.0,3.5215089321136475
57,3.0,-2546.40776476242,-0.4277538002946112,100.0,1.0,5.061120510101318
58,3.0,-1733.5712132003828,-0.3646466537593379,200.0,1.0,34.851486921310425
59,3.0,-1389.2539648810161,-0.3543337569373912,500.0,1.0,188.77005314826965
60,3.0,-12179.748882935191,-0.8946414196514823,10.0,2.0,1.2910773754119873
61,3.0,-4532.361263622119,-0.5692256249099776,50.0,2.0,2.856476068496704
62,3.0,-2630.4173577722304,-0.4211784568358537,100.0,2.0,9.540454149246216
63,3.0,-1773.1850755321157,-0.3730901267685255,200.0,2.0,24.10175323486328
64,3.0,-1424.7179937495657,-0.35625095364381254,500.0,2.0,183.15592908859253
65,3.0,-12067.059362305301,-0.9037804253176036,10.0,3.0,1.2608299255371094
66,3.0,-4290.953280763033,-0.5446237964400176,50.0,3.0,2.8113789558410645
67,3.0,-2524.0824808043362,-0.4185826381900267,100.0,3.0,8.695923089981079
68,3.0,-1692.9766478235906,-0.3657043129297665,200.0,3.0,21.5167715549469
69,3.0,-1357.2377537650336,-0.34962306319386055,500.0,3.0,151.66927576065063
70,3.0,-12226.711973765125,-0.9371474451883831,10.0,4.0,1.323451280593872
71,3.0,-4399.63731975577,-0.5396039832167294,50.0,4.0,2.416628360748291
72,3.0,-2600.8391298579954,-0.43659933416331537,100.0,4.0,8.97108268737793
73,3.0,-1762.219206198568,-0.3787262122452863,200.0,4.0,36.877233028411865
74,3.0,-1409.9861676013843,-0.36212846105618995,500.0,4.0,117.74780869483948
75,4.0,-18366.815660081287,-1.1213575921523904,10.0,0.0,1.6092305183410645
76,4.0,-10062.10563325718,-0.8617077202737303,50.0,0.0,3.421408176422119
77,4.0,-6977.769983581609,-0.7421150143363797,100.0,0.0,11.631515502929688
78,4.0,-4536.138480170663,-0.6371604391979104,200.0,0.0,30.644919872283936
79,4.0,-2734.0010371414155,-0.5392567252149927,500.0,0.0,254.87951707839966
80,4.0,-19785.55148216212,-1.1455206877615556,10.0,1.0,1.6671075820922852
81,4.0,-10383.275952795551,-0.8523257772953012,50.0,1.0,4.673769474029541
82,4.0,-7070.791976132998,-0.7286410869032717,100.0,1.0,15.016093015670776
83,4.0,-4619.031931323074,-0.615719580623303,200.0,1.0,45.290693044662476
84,4.0,-2821.1585195815824,-0.5127919617254615,500.0,1.0,214.16853189468384
85,4.0,-18528.754899642277,-1.1291710939586095,10.0,2.0,1.5918498039245605
86,4.0,-10039.850415082921,-0.8739261150252505,50.0,2.0,3.824617624282837
87,4.0,-6972.882321228877,-0.7438599944312054,100.0,2.0,11.09091329574585
88,4.0,-4572.996041100554,-0.6273228521784144,200.0,2.0,39.30169343948364
89,4.0,-2763.035494169304,-0.5237345297181965,500.0,2.0,155.54434394836426
90,4.0,-18760.00965225118,-1.156790557223073,10.0,3.0,1.623002529144287
91,4.0,-10217.829078684917,-0.8797278479353381,50.0,3.0,3.8434154987335205
92,4.0,-6982.433181084765,-0.7518272439790215,100.0,3.0,13.903826713562012
93,4.0,-4530.1096554743635,-0.6343757298664795,200.0,3.0,41.9640851020813
94,4.0,-2727.8604770347447,-0.5424978866260133,500.0,3.0,156.57415199279785
95,4.0,-18076.957089109757,-1.1192625350521326,10.0,4.0,1.671659231185913
96,4.0,-9921.263104873298,-0.8545195076533785,50.0,4.0,4.658729076385498
97,4.0,-6862.8964695353025,-0.7236770200753079,100.0,4.0,10.672902345657349
98,4.0,-4479.369835837408,-0.6041335495636126,200.0,4.0,27.6115562915802
99,4.0,-2682.1029287863275,-0.508512466491611,500.0,4.0,192.19868278503418
100,5.0,-23041.29210737648,-1.2573099041114764,10.0,0.0,2.1562447547912598
101,5.0,-16085.31370875401,-1.0935627608910263,50.0,0.0,6.45481538772583
102,5.0,-12653.529182897231,-1.0162536309874588,100.0,0.0,26.450171947479248
103,5.0,-9432.315644400438,-0.9184028534563834,200.0,0.0,45.710284948349
104,5.0,-5875.12324389389,-0.8254744751503599,500.0,0.0,178.1278076171875
105,5.0,-24185.915011166995,-1.2654038878906844,10.0,1.0,2.098919630050659
106,5.0,-16334.603232681737,-1.0959830741834913,50.0,1.0,4.169628620147705
107,5.0,-12616.756642092972,-0.9939666943328611,100.0,1.0,21.834665536880493
108,5.0,-9413.01676246037,-0.908138380592439,200.0,1.0,34.00063729286194
109,5.0,-5862.902218354406,-0.8103565839882113,500.0,1.0,167.98502898216248
110,5.0,-22885.215226644134,-1.3188482383794407,10.0,2.0,1.9804675579071045
111,5.0,-15836.272710674593,-1.1042902332859907,50.0,2.0,5.767536401748657
112,5.0,-12518.245487428829,-1.007295155968384,100.0,2.0,17.265360832214355
113,5.0,-9316.300237748463,-0.9322404998189261,200.0,2.0,34.47594881057739
114,5.0,-5796.648094473858,-0.8273622369231696,500.0,2.0,267.57465171813965
115,5.0,-22618.783225359388,-1.2517773651990203,10.0,3.0,2.061291456222534
116,5.0,-15770.563027396673,-1.0797067166271048,50.0,3.0,8.20379376411438
117,5.0,-12382.36192373871,-0.976079136268069,100.0,3.0,12.999825239181519
118,5.0,-9207.349636669067,-0.8913766420646325,200.0,3.0,49.34918761253357
119,5.0,-5758.368975865713,-0.7708350554596257,500.0,3.0,165.2187728881836
120,5.0,-23284.04757059764,-1.258708321422209,10.0,4.0,2.0154640674591064
121,5.0,-15604.572020347916,-1.089026040060026,50.0,4.0,8.809215307235718
122,5.0,-12490.129861644971,-0.9978576846684275,100.0,4.0,28.755475759506226
123,5.0,-9268.286796262619,-0.905041389844673,200.0,4.0,37.56847262382507
124,5.0,-5792.450863961345,-0.7981759616187727,500.0,4.0,220.50690150260925
