,dim,marg_lik,mean_log_pred,num_inducing,rep,time
66,3.0,-3247.9686268683467,-0.4903170563045988,5.0,4.0,10.648334980010986
67,3.0,-2487.904252872582,-0.421102584035314,10.0,4.0,29.712414264678955
68,3.0,-2833.361999035183,-0.43829231928298357,15.0,4.0,60.38052940368652
69,3.0,-3144.920988558599,-0.442250483882028,20.0,4.0,104.21329641342163
70,4.0,-5408.715243774406,-0.6489364481399273,5.0,0.0,47.47833466529846
71,4.0,-6898.2543938499675,-0.656123901313458,10.0,0.0,390.3161463737488
72,4.0,-9462.240929448775,-0.7546935458541811,15.0,0.0,1702.384028673172
73,4.0,-5649.518629693437,-0.6421202868919392,5.0,1.0,47.89603233337402
74,4.0,-12719.760930335875,-0.8847830694616164,10.0,1.0,98.14868068695068
75,4.0,-10594.687970917024,-0.8255070467381919,15.0,1.0,1145.9867496490479
76,4.0,-5659.935028087227,-0.7160818783151267,5.0,2.0,47.41116213798523
77,4.0,-3.650832283036313e+36,-37.47516148195431,10.0,2.0,165.2203493118286
78,4.0,-10466.162176415148,-0.8695641916440273,15.0,2.0,1018.5699667930603
79,4.0,-5529.375585354477,-0.6870272883710533,5.0,3.0,47.41550636291504
80,4.0,-9234.853365125071,-0.8507137568250038,10.0,3.0,103.70412397384644
81,4.0,-9215.080951321524,-0.7707111149403659,15.0,3.0,1719.831176996231
82,4.0,-5389.78625572425,-0.6425307669210858,5.0,4.0,47.70895552635193
83,4.0,-9622.629087080515,-0.8655272129390708,10.0,4.0,107.31623220443726
84,4.0,-9405.375876373262,-0.7383206415066038,15.0,4.0,1700.9551358222961
85,5.0,-7360.187916975481,-0.9957479692964257,5.0,0.0,241.68802332878113
86,5.0,-19422.091521908547,-1.1453049340566455,10.0,0.0,9510.040645837784
87,5.0,-12221.626568624139,-1.0546571293444917,5.0,1.0,142.1131236553192
88,5.0,-19575.590847479943,-1.141838411931932,10.0,1.0,9551.28015255928
89,5.0,-10888.638432682066,-1.0177188461286952,5.0,2.0,365.4077272415161
90,5.0,-18662.005976964127,-1.171759350175047,10.0,2.0,9452.756811618805
91,5.0,-10340.682719277838,-0.946585957992842,5.0,3.0,367.5162510871887
92,5.0,-19235.168420033384,-1.1436319174931568,10.0,3.0,9455.439354896545
93,5.0,-11232.42096794269,-1.0202219900041007,5.0,4.0,366.02001118659973
94,5.0,-19059.266724031986,-1.1538557139680907,10.0,4.0,9556.033143281937
