,dim,marg_lik,mean_log_pred,num_inducing,rep,time
97,4.0,-9074.324579647004,-0.9118448173367674,100.0,4.0,0.8534984588623047
98,4.0,-6109.30791888826,-0.7534844692218825,200.0,4.0,0.8741893768310547
99,4.0,-3402.164849014818,-0.5797554295825296,500.0,4.0,1.1189613342285156
100,5.0,-28711.133031595553,-1.4335035411408608,10.0,0.0,0.9722695350646973
101,5.0,-21126.026295215477,-1.2932378556701751,50.0,0.0,0.9638698101043701
102,5.0,-16725.308340223906,-1.1722050992613686,100.0,0.0,1.0087635517120361
103,5.0,-12952.826750966531,-1.0779068060765937,200.0,0.0,1.1030545234680176
104,5.0,-8118.4959556618305,-0.9368143686951448,500.0,0.0,1.3203940391540527
105,5.0,-29699.54094642059,-1.440500187436604,10.0,1.0,0.9955320358276367
106,5.0,-21990.29679521743,-1.285040956012998,50.0,1.0,0.9580059051513672
107,5.0,-17795.71462967804,-1.1877614556675096,100.0,1.0,1.01344633102417
108,5.0,-13215.78098739023,-1.067397788434363,200.0,1.0,1.0991897583007812
109,5.0,-8021.814693944452,-0.9015025251045554,500.0,1.0,1.319950819015503
110,5.0,-26080.943851142376,-1.4161064161933923,10.0,2.0,0.9799413681030273
111,5.0,-20536.583574706572,-1.3285807241033238,50.0,2.0,0.9551804065704346
112,5.0,-17132.096749518325,-1.2772316908959773,100.0,2.0,1.0226426124572754
113,5.0,-13059.707583914871,-1.14314156302974,200.0,2.0,1.1018526554107666
114,5.0,-7923.359238274923,-0.9537510461254043,500.0,2.0,1.3181190490722656
115,5.0,-27214.544714100746,-1.3809333961127122,10.0,3.0,0.9870326519012451
116,5.0,-20971.650917500847,-1.275363411055688,50.0,3.0,0.9720554351806641
117,5.0,-16508.414496488116,-1.1681368551258149,100.0,3.0,1.0331733226776123
118,5.0,-12722.54547538251,-1.0668124059121815,200.0,3.0,1.1175153255462646
119,5.0,-7902.942895214739,-0.8898245634913462,500.0,3.0,1.3127703666687012
120,5.0,-28406.286825735337,-1.4569552313927678,10.0,4.0,0.9926748275756836
121,5.0,-21645.335138212868,-1.2808675551035011,50.0,4.0,0.9668447971343994
122,5.0,-17484.686134167,-1.193937108337358,100.0,4.0,1.0143918991088867
123,5.0,-13134.84437989984,-1.1023189079517333,200.0,4.0,1.0816929340362549
124,5.0,-8099.833747820823,-0.92512952465707,500.0,4.0,1.3136177062988281
